"Код поста","Дата","Значение","Условный знак"
"14002","2012-05-02","127",""
"14002","2012-05-03","126",""
"14002","2012-05-04","131",""
"14002","2012-05-05","120",""
"14002","2012-05-06","111",""
"14002","2012-05-07","113",""
"14002","2012-05-08","106",""
"14002","2012-05-09","95",""
"14002","2012-05-10","88",""
"14002","2012-05-11","81",""
"14002","2012-05-12","73",""
"14002","2012-05-13","63",""
"14002","2012-05-14","59",""
"14002","2012-05-15","52",""
"14002","2012-05-16","63",""
"14002","2012-05-17","59",""
"14002","2012-05-18","51",""
"14002","2012-05-19","51",""
"14002","2012-05-20","63","_"
"14002","2012-05-21","67",""
"14002","2012-05-22","62",""
"14002","2012-05-23","77",""
"14002","2012-05-24","86",""
"14002","2012-05-25","80",""
"14002","2012-05-26","77",""
"14002","2012-05-27","68",""
"14002","2012-05-28","55",""
"14002","2012-05-29","57",""
"14002","2012-05-30","52",""
"14002","2012-05-31","60",""
"14002","2012-06-01","71",""
"14002","2012-06-02","62","_"
"14002","2012-06-03","77",""
"14002","2012-06-04","98","^"
"14002","2012-06-05","109",""
"14002","2012-06-06","98",""
"14002","2012-06-07","92",""
"14002","2012-06-08","97",""
"14002","2012-06-09","74",""
"14002","2012-06-10","71",""
"14002","2012-06-11","68",""
"14002","2012-06-12","73",""
"14002","2012-06-13","77",""
"14002","2012-06-14","76",""
"14002","2012-06-15","90",""
"14002","2012-06-16","86",""
"14002","2012-06-17","85",""
"14002","2012-06-18","112","^"
"14002","2012-06-19","102",""
"14002","2012-06-20","103",""
"14002","2012-06-21","105",""
"14002","2012-06-22","103",""
"14002","2012-06-23","98",""
"14002","2012-06-24","85",""
"14002","2012-06-25","77",""
"14002","2012-06-26","79",""
"14002","2012-06-27","84",""
"14002","2012-06-28","81",""
"14002","2012-06-29","75",""
"14002","2012-06-30","80",""
